instruct_text,this_pic,rolePic,job,instruct_text2,Q1,Q2,Q3,Q4,D1,D2,roleName,instructText,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,loop3.thisRepN,loop3.thisTrialN,loop3.thisN,loop3.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,key_resp_8.keys,key_resp_8.rt,key_resp_2.keys,key_resp_2.rt,key_resp_6.keys,key_resp_6.rt,key_resp_14.keys,key_resp_14.rt,key_resp_10.keys,key_resp_10.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_4.keys,key_resp_4.rt,key_resp_3.keys,key_resp_3.rt,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,jobphotos/business_reporter.jpg,Business Reporter,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.053152642038185,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/restaurant_critic.jpg,Restaurant Critic,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8533261150005274,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/matchmaker.jpg,Matchmaker,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.769617396988906,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/weddingplanner.jpg,Wedding Planner,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.1861664219759405,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,"Couples Therapist
",,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.01945214002626,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,Airport Customer Experience Manager,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.136736018001102,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/gscem.jpg,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,space,2.769623606989626,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/dean.jpg,Dean of Academic Studies,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.8856373339658603,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
You’ll become acquainted with these perspectives more in the following pre-task quizzes where you’ll learn the questions associated with each perspective. ,,,,(press space to continue),,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,space,9.90426027297508,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
You’ll first go through all four questions for each perspective. ,,,,None,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,space,4.803552425000817,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
"Then, you’ll indicate the order in which you saw the questions during the quiz by pressing the number in front of the question. ",,,,None,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,space,16.937116665008944,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
"If you indicate the wrong question during the quiz, you’ll restart the learning.",,,,None,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,space,5.5699964800151065,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
"After you’ve passed the learning for each perspective, you’ll have a round of final quizzes. ",,,,None,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,space,5.100976367015392,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
Press the space bar to begin the quizzes. ,,,,None,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,space,4.753310447966214,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,space,6.253700704954099,space,2.570007700007409,space,3.819655068044085,space,4.219917092996184,space,2.5531809930107556,space,4.153499360021669,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment in class and when is it due/scheduled?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,1,1,6,0,0,0,0,,,,,,,,,,,,,,,,,,,space,25.738542300008703,space,1.753126907045953,space,4.299968604987953,space,1.7705452550435439,space,5.120159469021019,space,1.0504918270162307,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment in class and when is it due/scheduled?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,1,1,6,1,0,1,0,,,,,,,,,,,,,,,,,,,space,1.2364104519947432,space,0.6525557249551639,space,4.420563200023025,space,2.0530661800294183,space,3.170021080004517,space,0.6695436249719933,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/dean.jpg,,,"What is the lecture hall like?
","What class are the students in and what is the day’s lecture about?
","What is something taught in lecture?
",What is the next assessment in class and when is it due/scheduled?,Are the students paying attention?,Are the desks comfortable?,Dean of Academic Studies,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,2,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.8525840500369668,space,3.119483734946698,space,3.7674611569964327,space,3.1200246500084177,space,3.400971822964493,space,0.6527454999741167,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,3,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.119617489981465,space,2.269812466984149,space,3.0175371050136164,space,3.669894655002281,space,1.0530307579902,space,0.8036053749965504,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/matchmaker.jpg,,,What object is the initiator holding when he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meet and for what occasion?,"What time is it when they part?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.686430929985363,space,40.65543153701583,space,2.6037863649544306,space,2.586814875015989,space,1.869315242045559,space,1.3363038550014608,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/matchmaker.jpg,,,What object is the initiator holding when he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meet and for what occasion?,"What time is it when they part?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,5,5,7,0,0,0,0,,,,,,,,,,,,,,,,,,,space,1.8696722899912857,space,5.286560372042004,space,6.670107497018762,space,9.63724661996821,space,4.686568161996547,space,0.7364164319587871,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,5,5,7,1,0,1,0,,,,,,,,,,,,,,,,,,,space,0.9363255120115355,space,3.569710460025817,space,2.7862131950096227,space,1.5698557120049372,space,0.35281498002586886,space,0.8864313500234857,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,5,5,7,2,0,2,0,,,,,,,,,,,,,,,,,,,space,0.9692222350277007,space,2.9031752650043927,space,1.567154127988033,space,1.6862874619546346,space,0.4362648270325735,space,1.5175936269806698,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,5,5,7,3,0,3,0,,,,,,,,,,,,,,,,,,,space,1.103032827959396,space,2.803040014987346,space,0.30296855297638103,space,0.21944303502095863,space,0.3030957050505094,space,0.6191944999736734,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/couples.jpeg,,,For how long has the initiator of the break up been thinking about breaking up with their partner?,"What is the initial reason stated by the initiator for why they are breaking up?
",Does the person who is being broken up with want to break up and what’s the reason stated by the person being broken up with that they do or do not want to break up?,What object(s) do either partner ask for back?,Does the person being broken up with expect that this is coming?,For how long has the initiator been wanting to break up?,"Couples Therapist
",,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,6,6,4,0,0,0,0,,,,,,,,,,,,,,,,,,,space,3.219995179970283,space,6.902910421951674,space,10.004965514992364,space,1.4363586800172925,space,1.7365281500387937,space,0.7530048619955778,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/business_reporter.jpg,,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,space,3.3865661070449278,space,5.769995188049506,space,3.2360834880382754,space,3.703339555009734,space,3.2866204600431956,space,0.6173596800072119,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/business_reporter.jpg,,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/business_reporter.jpg,,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,2.203448184998706,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/business_reporter.jpg,,,"What are the job titles of both of the business people?
","How much money is at stake in the initial offer made?
",What is the name of the other industry competitor? ,With what gesture do the business partners secure the deal?,Is the deal fair?,How long does it take to make the deal?,Business Reporter,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.0694439449580386,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/restaurant_critic.jpg,,,How is the restaurant decorated?,What are the menus like?,"What do the clients order?
",How do the clients like the food?,How old is the waiter?,What meal is being served?,Restaurant Critic,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/matchmaker.jpg,,,What object is the initiator holding when he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meet and for what occasion?,"What time is it when they part?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1196306620258838,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/matchmaker.jpg,,,What object is the initiator holding when he first notices the other person?,What is the initial question that begins the conversation between the couple?,When will be the next time the couple meet and for what occasion?,"What time is it when they part?
",Is the couple going to get married?,Who shows more interest?,Matchmaker,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.053149072045926,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/weddingplanner.jpg,,,"For how many years has the couple been dating?
","How many diamonds are on the ring and what is the diamond color?
","In/on what item is the ring presented?
","Who does the new fiancee text first?
",Is anyone taking pictures of the proposal?,How long does the proposal take?,Wedding Planner,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.15281507500913,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,space,1.1192898619920015,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/acem.jpg,,,"When the clients arrive at the airport, how much time do they have until their flight departs?
","What do the clients have to do to comply with security before being scanned in the metal detector?
","Toward which gate are the clients walking?
",In what section and seat does each client sit on the plane?,Are the security guards friendly or rude?,Are the airport restrooms clean?,Airport Customer Experience Manager,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,space,1.3022062090458348,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
,,jobphotos/gscem.jpg,,,"What is the grocery store like upon entering?
","What items do the clients pick out?
","How many checkout lanes are open and which one do they step into?
","How much are the groceries and what method of payment do the clients use?
",How long does it take for the cashier to scan all of the customers’ groceries?,What type of grocery bags do the clients use?,"Grocery Store Customer Experience Manager
",,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060719_p1,001,2019_Jun_07_1214,part1_subjective_segmentation,3.0.4,59.99355009949096,
